Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2014-05-07,3821000.0,7015200.0,41744500.0,12570400.0,10102300.0,78587000.0,49054400.0,8720800.0,19840100.0,6424400.0,38895200.0,4955500.0
2014-05-08,2431900.0,3848200.0,32120400.0,10212900.0,8224900.0,61251000.0,36093400.0,5667900.0,13043200.0,6808800.0,32181400.0,4703900.0
2014-05-09,2261600.0,4063000.0,29647600.0,10262400.0,10414200.0,52584000.0,38996300.0,5691700.0,14188600.0,6254800.0,22593900.0,3959300.0
2014-05-12,3777400.0,3729600.0,22782600.0,18751400.0,7614600.0,48575000.0,21654700.0,7437300.0,12768700.0,3719600.0,40216100.0,4097600.0
2014-05-13,2226600.0,3509900.0,27004800.0,10319200.0,5704900.0,48525000.0,26287400.0,6183200.0,12640600.0,4900300.0,57933100.0,5661200.0
2014-05-14,5251500.0,3323300.0,18818700.0,14015200.0,5943000.0,47429000.0,26780700.0,4187200.0,11144200.0,4275200.0,59330100.0,7970200.0
2014-05-15,4202200.0,4295100.0,37793200.0,19267000.0,8244500.0,56814000.0,26836900.0,7007600.0,12553200.0,8249000.0,120944500.0,6654300.0
2014-05-16,3949500.0,3636800.0,29867100.0,15497400.0,9866300.0,47933000.0,35704300.0,6516900.0,18487100.0,6409200.0,40477000.0,7851900.0
2014-05-19,3270700.0,2284200.0,24537400.0,11929700.0,11348400.0,43034000.0,40990400.0,6997200.0,8168500.0,3674200.0,39388900.0,6889100.0
2014-05-20,3026500.0,4095700.0,21320900.0,10580200.0,8387000.0,53931000.0,24872200.0,5438400.0,6336500.0,9392600.0,56321600.0,8053500.0
2014-05-21,2988000.0,3408800.0,22398700.0,11151700.0,7030700.0,58992000.0,21443800.0,5302500.0,17418700.0,14802300.0,65262600.0,6744700.0
2014-05-22,2218000.0,2576800.0,20201800.0,12276200.0,7170000.0,54200000.0,21451900.0,5124900.0,12673800.0,12411400.0,26751000.0,5476100.0
2014-05-23,2562900.0,3052900.0,18020000.0,12044200.0,8293200.0,38294000.0,18933500.0,5275700.0,7123800.0,7575800.0,27778000.0,5661900.0
2014-05-27,4793800.0,4862100.0,26160600.0,12680200.0,12459500.0,55682000.0,26929400.0,4524400.0,10333600.0,5639700.0,32365700.0,7563600.0
2014-05-28,3721600.0,2726000.0,25711500.0,11308800.0,11267200.0,47795000.0,27369300.0,4352700.0,18819100.0,5822700.0,28650600.0,9126000.0
2014-05-29,2759900.0,2365500.0,19888200.0,9629500.0,13445500.0,42700000.0,24470100.0,3685200.0,16760800.0,4829700.0,21642000.0,7077800.0
2014-05-30,4620500.0,4260200.0,34567600.0,13496500.0,20143600.0,45253500.0,26241100.0,5973900.0,15424300.0,6305300.0,29381600.0,10403300.0
2014-06-02,3200500.0,2203400.0,18504300.0,11284900.0,13191100.0,35947400.0,19999100.0,5845400.0,7658400.0,3747500.0,20393300.0,10145500.0
2014-06-03,2517100.0,2379200.0,18068900.0,10968400.0,10453900.0,32217000.0,24199900.0,6681300.0,8618300.0,4517600.0,23339100.0,6295100.0
2014-06-04,2376800.0,2107100.0,23209000.0,8936300.0,11981500.0,36514000.0,23406800.0,5608600.0,6620900.0,3633000.0,20635100.0,5640700.0
2014-06-05,2852200.0,7796700.0,31865200.0,10647800.0,10850200.0,47352000.0,19357600.0,4730900.0,12025800.0,4506100.0,23320300.0,5405100.0
2014-06-06,3296700.0,5244000.0,24060500.0,11447800.0,12497800.0,42386300.0,26817100.0,4624000.0,21400500.0,3571500.0,22485100.0,4334700.0
2014-06-09,2728400.0,3212200.0,15019200.0,10307400.0,75414997.0,37573600.0,24414500.0,3748800.0,22165100.0,4424800.0,18818400.0,3591100.0
2014-06-10,4154900.0,3663400.0,15117700.0,13457200.0,62777000.0,69206900.0,18212300.0,5792100.0,35990300.0,6609800.0,36582000.0,4437000.0
2014-06-11,4061700.0,4436800.0,18040000.0,9622700.0,45681000.0,44158300.0,18743500.0,5960500.0,15313700.0,5344900.0,36170300.0,3809800.0
2014-06-12,4425300.0,4263000.0,29818900.0,11060900.0,54749000.0,55642800.0,24118100.0,5930700.0,13596500.0,5457900.0,26900400.0,4470600.0
2014-06-13,2773600.0,2764800.0,26310000.0,10324600.0,54525000.0,29383800.0,19604300.0,4301600.0,9072000.0,3718800.0,20947600.0,6232700.0
2014-06-16,3556200.0,2396100.0,24205300.0,8150200.0,35561000.0,30856800.0,25028500.0,5645500.0,7707800.0,5342600.0,19251300.0,5653800.0
2014-06-17,2460900.0,2904200.0,22518600.0,12792400.0,29726000.0,27636500.0,18283400.0,4834600.0,8633700.0,6618700.0,17972800.0,4682300.0
2014-06-18,3931800.0,6401500.0,27097000.0,10307000.0,33514000.0,35493200.0,19338200.0,5445000.0,9222700.0,3748900.0,24723700.0,3604000.0
2014-06-19,3551100.0,5320600.0,19828200.0,27255800.0,35528000.0,34133800.0,20307900.0,5481500.0,11921700.0,3900500.0,20646800.0,14218600.0
2014-06-20,10686800.0,6054000.0,47764900.0,65103700.0,100898000.0,46407900.0,31303000.0,12459700.0,18571600.0,5189000.0,39707300.0,13231000.0
2014-06-23,3231700.0,2604800.0,18743900.0,16956600.0,43694000.0,34434000.0,25188500.0,6063200.0,9423200.0,3749100.0,18751100.0,4501100.0
